quantity,Date,Region
490,2021-07-25,south
431,2021-07-25,east
456,2021-07-25,west
490,2021-07-25,north
427,2021-07-25,south
404,2021-07-25,east
476,2021-07-25,west
478,2021-07-25,north
406,2021-07-25,south
472,2021-07-25,east
422,2021-07-25,west
479,2021-07-25,north
468,2021-07-25,south
422,2021-07-25,east
403,2021-07-25,west
423,2021-07-25,north
466,2021-07-25,south
402,2021-07-25,east
466,2021-07-25,west
453,2021-07-25,north
489,2021-07-25,south
489,2021-07-25,east
480,2021-07-25,west
444,2021-07-25,north
441,2021-07-25,south
461,2021-07-25,east
489,2021-07-25,west
457,2021-07-26,north
479,2021-07-26,south
472,2021-07-26,east
458,2021-07-26,west
480,2021-07-26,north
476,2021-07-26,south
493,2021-07-26,east
423,2021-07-26,west
418,2021-07-26,north
431,2021-07-26,south
464,2021-07-26,east
483,2021-07-26,west
408,2021-07-26,north
470,2021-07-26,south
427,2021-07-26,east
433,2021-07-26,west
495,2021-07-26,north
475,2021-07-26,south
433,2021-07-26,east
446,2021-07-26,west
419,2021-07-26,north
456,2021-07-26,south
464,2021-07-26,east
464,2021-07-26,west
430,2021-07-26,north
486,2021-07-26,south
446,2021-07-26,east
424,2021-07-26,west
488,2021-07-27,north
463,2021-07-27,south
416,2021-07-27,east
490,2021-07-27,west
476,2021-07-27,north
499,2021-07-27,south
433,2021-07-27,east
476,2021-07-27,west
409,2021-07-27,north
450,2021-07-27,south
420,2021-07-27,east
467,2021-07-27,west
405,2021-07-27,north
468,2021-07-27,south
485,2021-07-27,east
406,2021-07-27,west
427,2021-07-27,north
492,2021-07-27,south
468,2021-07-27,east
481,2021-07-27,west
486,2021-07-27,north
410,2021-07-27,south
439,2021-07-27,east
439,2021-07-27,west
487,2021-07-27,north
418,2021-07-27,south
433,2021-07-27,east
438,2021-07-27,west
433,2021-07-28,north
477,2021-07-28,south
402,2021-07-28,east
485,2021-07-28,west
408,2021-07-28,north
437,2021-07-28,south
452,2021-07-28,east
446,2021-07-28,west
417,2021-07-28,north
486,2021-07-28,south
412,2021-07-28,east
498,2021-07-28,west
499,2021-07-28,north
426,2021-07-28,south
487,2021-07-28,east
437,2021-07-28,west
420,2021-07-28,north
437,2021-07-28,south
413,2021-07-28,east
426,2021-07-28,west
441,2021-07-28,north
413,2021-07-28,south
438,2021-07-28,east
452,2021-07-28,west
414,2021-07-28,north
475,2021-07-28,south
454,2021-07-28,east
440,2021-07-28,west
425,2021-07-29,north
425,2021-07-29,south
447,2021-07-29,east
472,2021-07-29,west
422,2021-07-29,north
406,2021-07-29,south
425,2021-07-29,east
464,2021-07-29,west
453,2021-07-29,north
498,2021-07-29,south
410,2021-07-29,east
403,2021-07-29,west
491,2021-07-29,north
487,2021-07-29,south
488,2021-07-29,east
443,2021-07-29,west
416,2021-07-29,north
447,2021-07-29,south
465,2021-07-29,east
496,2021-07-29,west
403,2021-07-29,north
450,2021-07-29,south
458,2021-07-29,east
410,2021-07-29,west
494,2021-07-29,north
409,2021-07-29,south
475,2021-07-29,east
412,2021-07-29,west
401,2021-07-30,north
440,2021-07-30,south
431,2021-07-30,east
449,2021-07-30,west
467,2021-07-30,north
455,2021-07-30,south
471,2021-07-30,east
409,2021-07-30,west
409,2021-07-30,north
427,2021-07-30,south
426,2021-07-30,east
400,2021-07-30,west
498,2021-07-30,north
447,2021-07-30,south
407,2021-07-30,east
414,2021-07-30,west
436,2021-07-30,north
423,2021-07-30,south
438,2021-07-30,east
428,2021-07-30,west
435,2021-07-30,north
465,2021-07-30,south
497,2021-07-30,east
448,2021-07-30,west
417,2021-07-30,north
427,2021-07-30,south
401,2021-07-30,east
429,2021-07-30,west
444,2021-07-31,north
445,2021-07-31,south
430,2021-07-31,east
429,2021-07-31,west
468,2021-07-31,north
492,2021-07-31,south
442,2021-07-31,east
404,2021-07-31,west
410,2021-07-31,north
436,2021-07-31,south
494,2021-07-31,east
490,2021-07-31,west
427,2021-07-31,north
411,2021-07-31,south
421,2021-07-31,east
450,2021-07-31,west
467,2021-07-31,north
460,2021-07-31,south
427,2021-07-31,east
488,2021-07-31,west
440,2021-07-31,north
489,2021-07-31,south
473,2021-07-31,east
491,2021-07-31,west
461,2021-07-31,north
401,2021-07-31,south
487,2021-07-31,east
426,2021-07-31,west
414,2021-08-01,north
453,2021-08-01,south
411,2021-08-01,east
433,2021-08-01,west
414,2021-08-01,north
413,2021-08-01,south
449,2021-08-01,east
405,2021-08-01,west
452,2021-08-01,north
442,2021-08-01,south
408,2021-08-01,east
462,2021-08-01,west
408,2021-08-01,north
465,2021-08-01,south
496,2021-08-01,east
433,2021-08-01,west
468,2021-08-01,north
481,2021-08-01,south
400,2021-08-01,east
430,2021-08-01,west
415,2021-08-01,north
420,2021-08-01,south
425,2021-08-01,east
482,2021-08-01,west
493,2021-08-01,north
420,2021-08-01,south
406,2021-08-01,east
487,2021-08-01,west
456,2021-08-02,north
455,2021-08-02,south
440,2021-08-02,east
498,2021-08-02,west
450,2021-08-02,north
495,2021-08-02,south
408,2021-08-02,east
483,2021-08-02,west
459,2021-08-02,north
464,2021-08-02,south
476,2021-08-02,east
439,2021-08-02,west
463,2021-08-02,north
439,2021-08-02,south
480,2021-08-02,east
428,2021-08-02,west
450,2021-08-02,north
441,2021-08-02,south
433,2021-08-02,east
406,2021-08-02,west
461,2021-08-02,north
431,2021-08-02,south
403,2021-08-02,east
452,2021-08-02,west
500,2021-08-02,north
463,2021-08-02,south
441,2021-08-02,east
441,2021-08-02,west
470,2021-08-03,north
415,2021-08-03,south
450,2021-08-03,east
463,2021-08-03,west
423,2021-08-03,north
498,2021-08-03,south
450,2021-08-03,east
463,2021-08-03,west
408,2021-08-03,north
402,2021-08-03,south
449,2021-08-03,east
496,2021-08-03,west
441,2021-08-03,north
417,2021-08-03,south
486,2021-08-03,east
477,2021-08-03,west
487,2021-08-03,north
442,2021-08-03,south
486,2021-08-03,east
429,2021-08-03,west
426,2021-08-03,north
427,2021-08-03,south
484,2021-08-03,east
432,2021-08-03,west
453,2021-08-03,north
458,2021-08-03,south
419,2021-08-03,east
496,2021-08-03,west
496,2021-08-04,north
414,2021-08-04,south
490,2021-08-04,east
402,2021-08-04,west
454,2021-08-04,north
414,2021-08-04,south
471,2021-08-04,east
447,2021-08-04,west
495,2021-08-04,north
430,2021-08-04,south
403,2021-08-04,east
496,2021-08-04,west
468,2021-08-04,north
416,2021-08-04,south
490,2021-08-04,east
490,2021-08-04,west
481,2021-08-04,north
435,2021-08-04,south
437,2021-08-04,east
475,2021-08-04,west
421,2021-08-04,north
416,2021-08-04,south
432,2021-08-04,east
450,2021-08-04,west
493,2021-08-04,north
408,2021-08-04,south
432,2021-08-04,east
404,2021-08-04,west
484,2021-08-05,north
443,2021-08-05,south
426,2021-08-05,east
413,2021-08-05,west
415,2021-08-05,north
477,2021-08-05,south
491,2021-08-05,east
412,2021-08-05,west
414,2021-08-05,north
411,2021-08-05,south
464,2021-08-05,east
465,2021-08-05,west
438,2021-08-05,north
474,2021-08-05,south
457,2021-08-05,east
443,2021-08-05,west
493,2021-08-05,north
424,2021-08-05,south
431,2021-08-05,east
415,2021-08-05,west
444,2021-08-05,north
486,2021-08-05,south
425,2021-08-05,east
461,2021-08-05,west
401,2021-08-05,north
464,2021-08-05,south
407,2021-08-05,east
477,2021-08-05,west
412,2021-08-06,north
410,2021-08-06,south
494,2021-08-06,east
459,2021-08-06,west
493,2021-08-06,north
472,2021-08-06,south
469,2021-08-06,east
422,2021-08-06,west
441,2021-08-06,north
406,2021-08-06,south
403,2021-08-06,east
444,2021-08-06,west
485,2021-08-06,north
429,2021-08-06,south
450,2021-08-06,east
450,2021-08-06,west
410,2021-08-06,north
405,2021-08-06,south
484,2021-08-06,east
472,2021-08-06,west
475,2021-08-06,north
439,2021-08-06,south
465,2021-08-06,east
418,2021-08-06,west
469,2021-08-06,north
469,2021-08-06,south
455,2021-08-06,east
410,2021-08-06,west
446,2021-08-07,north
406,2021-08-07,south
462,2021-08-07,east
483,2021-08-07,west
448,2021-08-07,north
422,2021-08-07,south
457,2021-08-07,east
447,2021-08-07,west
494,2021-08-07,north
455,2021-08-07,south
465,2021-08-07,east
488,2021-08-07,west
403,2021-08-07,north
426,2021-08-07,south
412,2021-08-07,east
400,2021-08-07,west
424,2021-08-07,north
488,2021-08-07,south
492,2021-08-07,east
446,2021-08-07,west
473,2021-08-07,north
466,2021-08-07,south
494,2021-08-07,east
468,2021-08-07,west
430,2021-08-07,north
483,2021-08-07,south
471,2021-08-07,east
496,2021-08-07,west
496,2021-08-08,north
446,2021-08-08,south
472,2021-08-08,east
480,2021-08-08,west
467,2021-08-08,north
462,2021-08-08,south
439,2021-08-08,east
461,2021-08-08,west
486,2021-08-08,north
445,2021-08-08,south
429,2021-08-08,east
500,2021-08-08,west
406,2021-08-08,north
484,2021-08-08,south
422,2021-08-08,east
471,2021-08-08,west
462,2021-08-08,north
489,2021-08-08,south
495,2021-08-08,east
489,2021-08-08,west
453,2021-08-08,north
479,2021-08-08,south
440,2021-08-08,east
406,2021-08-08,west
491,2021-08-08,north
463,2021-08-08,south
481,2021-08-08,east
451,2021-08-08,west
433,2021-08-09,north
477,2021-08-09,south
448,2021-08-09,east
412,2021-08-09,west
409,2021-08-09,north
431,2021-08-09,south
458,2021-08-09,east
433,2021-08-09,west
420,2021-08-09,north
489,2021-08-09,south
424,2021-08-09,east
414,2021-08-09,west
465,2021-08-09,north
413,2021-08-09,south
457,2021-08-09,east
442,2021-08-09,west
429,2021-08-09,north
476,2021-08-09,south
477,2021-08-09,east
415,2021-08-09,west
444,2021-08-09,north
418,2021-08-09,south
455,2021-08-09,east
471,2021-08-09,west
423,2021-08-09,north
443,2021-08-09,south
406,2021-08-09,east
423,2021-08-09,west
459,2021-08-10,north
436,2021-08-10,south
415,2021-08-10,east
475,2021-08-10,west
498,2021-08-10,north
401,2021-08-10,south
439,2021-08-10,east
428,2021-08-10,west
443,2021-08-10,north
482,2021-08-10,south
498,2021-08-10,east
473,2021-08-10,west
473,2021-08-10,north
413,2021-08-10,south
406,2021-08-10,east
405,2021-08-10,west
411,2021-08-10,north
459,2021-08-10,south
475,2021-08-10,east
457,2021-08-10,west
415,2021-08-10,north
461,2021-08-10,south
493,2021-08-10,east
469,2021-08-10,west
486,2021-08-10,north
457,2021-08-10,south
404,2021-08-10,east
481,2021-08-10,west
450,2021-08-11,north
450,2021-08-11,south
469,2021-08-11,east
416,2021-08-11,west
497,2021-08-11,north
418,2021-08-11,south
443,2021-08-11,east
449,2021-08-11,west
445,2021-08-11,north
422,2021-08-11,south
454,2021-08-11,east
459,2021-08-11,west
441,2021-08-11,north
480,2021-08-11,south
488,2021-08-11,east
421,2021-08-11,west
444,2021-08-11,north
432,2021-08-11,south
456,2021-08-11,east
440,2021-08-11,west
459,2021-08-11,north
429,2021-08-11,south
462,2021-08-11,east
488,2021-08-11,west
467,2021-08-11,north
423,2021-08-11,south
443,2021-08-11,east
453,2021-08-11,west
499,2021-08-12,north
420,2021-08-12,south
486,2021-08-12,east
414,2021-08-12,west
426,2021-08-12,north
479,2021-08-12,south
443,2021-08-12,east
450,2021-08-12,west
435,2021-08-12,north
468,2021-08-12,south
456,2021-08-12,east
455,2021-08-12,west
469,2021-08-12,north
484,2021-08-12,south
469,2021-08-12,east
477,2021-08-12,west
490,2021-08-12,north
462,2021-08-12,south
428,2021-08-12,east
403,2021-08-12,west
420,2021-08-12,north
436,2021-08-12,south
447,2021-08-12,east
488,2021-08-12,west
486,2021-08-12,north
489,2021-08-12,south
445,2021-08-12,east
496,2021-08-12,west
457,2021-08-13,north
447,2021-08-13,south
496,2021-08-13,east
485,2021-08-13,west
407,2021-08-13,north
420,2021-08-13,south
496,2021-08-13,east
448,2021-08-13,west
494,2021-08-13,north
424,2021-08-13,south
433,2021-08-13,east
488,2021-08-13,west
481,2021-08-13,north
424,2021-08-13,south
458,2021-08-13,east
464,2021-08-13,west
473,2021-08-13,north
492,2021-08-13,south
499,2021-08-13,east
465,2021-08-13,west
473,2021-08-13,north
485,2021-08-13,south
452,2021-08-13,east
461,2021-08-13,west
469,2021-08-13,north
415,2021-08-13,south
469,2021-08-13,east
441,2021-08-13,west
419,2021-08-14,north
427,2021-08-14,south
466,2021-08-14,east
404,2021-08-14,west
492,2021-08-14,north
407,2021-08-14,south
449,2021-08-14,east
438,2021-08-14,west
429,2021-08-14,north
458,2021-08-14,south
436,2021-08-14,east
484,2021-08-14,west
469,2021-08-14,north
460,2021-08-14,south
480,2021-08-14,east
499,2021-08-14,west
458,2021-08-14,north
461,2021-08-14,south
458,2021-08-14,east
412,2021-08-14,west
478,2021-08-14,north
488,2021-08-14,south
452,2021-08-14,east
462,2021-08-14,west
497,2021-08-14,north
486,2021-08-14,south
462,2021-08-14,east
490,2021-08-14,west
412,2021-08-15,north
428,2021-08-15,south
494,2021-08-15,east
497,2021-08-15,west
484,2021-08-15,north
488,2021-08-15,south
422,2021-08-15,east
431,2021-08-15,west
464,2021-08-15,north
401,2021-08-15,south
440,2021-08-15,east
474,2021-08-15,west
481,2021-08-15,north
470,2021-08-15,south
405,2021-08-15,east
465,2021-08-15,west
481,2021-08-15,north
418,2021-08-15,south
434,2021-08-15,east
475,2021-08-15,west
437,2021-08-15,north
437,2021-08-15,south
421,2021-08-15,east
444,2021-08-15,west
411,2021-08-15,north
459,2021-08-15,south
453,2021-08-15,east
467,2021-08-15,west
408,2021-08-16,north
431,2021-08-16,south
424,2021-08-16,east
427,2021-08-16,west
401,2021-08-16,north
451,2021-08-16,south
417,2021-08-16,east
453,2021-08-16,west
467,2021-08-16,north
418,2021-08-16,south
409,2021-08-16,east
429,2021-08-16,west
453,2021-08-16,north
486,2021-08-16,south
440,2021-08-16,east
425,2021-08-16,west
452,2021-08-16,north
476,2021-08-16,south
413,2021-08-16,east
444,2021-08-16,west
446,2021-08-16,north
483,2021-08-16,south
446,2021-08-16,east
448,2021-08-16,west
479,2021-08-16,north
432,2021-08-16,south
477,2021-08-16,east
463,2021-08-16,west
479,2021-08-17,north
495,2021-08-17,south
472,2021-08-17,east
435,2021-08-17,west
493,2021-08-17,north
421,2021-08-17,south
404,2021-08-17,east
414,2021-08-17,west
488,2021-08-17,north
496,2021-08-17,south
412,2021-08-17,east
475,2021-08-17,west
402,2021-08-17,north
450,2021-08-17,south
401,2021-08-17,east
442,2021-08-17,west
453,2021-08-17,north
416,2021-08-17,south
410,2021-08-17,east
452,2021-08-17,west
430,2021-08-17,north
419,2021-08-17,south
409,2021-08-17,east
442,2021-08-17,west
409,2021-08-17,north
416,2021-08-17,south
408,2021-08-17,east
499,2021-08-17,west
498,2021-08-18,north
415,2021-08-18,south
465,2021-08-18,east
489,2021-08-18,west
427,2021-08-18,north
412,2021-08-18,south
428,2021-08-18,east
459,2021-08-18,west
410,2021-08-18,north
407,2021-08-18,south
497,2021-08-18,east
407,2021-08-18,west
473,2021-08-18,north
419,2021-08-18,south
446,2021-08-18,east
446,2021-08-18,west
420,2021-08-18,north
433,2021-08-18,south
494,2021-08-18,east
433,2021-08-18,west
425,2021-08-18,north
447,2021-08-18,south
446,2021-08-18,east
445,2021-08-18,west
480,2021-08-18,north
485,2021-08-18,south
499,2021-08-18,east
451,2021-08-18,west
416,2021-08-19,north
474,2021-08-19,south
445,2021-08-19,east
499,2021-08-19,west
422,2021-08-19,north
426,2021-08-19,south
492,2021-08-19,east
423,2021-08-19,west
445,2021-08-19,north
438,2021-08-19,south
472,2021-08-19,east
478,2021-08-19,west
486,2021-08-19,north
436,2021-08-19,south
400,2021-08-19,east
462,2021-08-19,west
426,2021-08-19,north
487,2021-08-19,south
415,2021-08-19,east
488,2021-08-19,west
410,2021-08-19,north
428,2021-08-19,south
422,2021-08-19,east
415,2021-08-19,west
451,2021-08-19,north
403,2021-08-19,south
485,2021-08-19,east
467,2021-08-19,west
432,2021-08-20,north
439,2021-08-20,south
463,2021-08-20,east
434,2021-08-20,west
485,2021-08-20,north
486,2021-08-20,south
479,2021-08-20,east
496,2021-08-20,west
465,2021-08-20,north
489,2021-08-20,south
417,2021-08-20,east
437,2021-08-20,west
442,2021-08-20,north
442,2021-08-20,south
473,2021-08-20,east
469,2021-08-20,west
460,2021-08-20,north
424,2021-08-20,south
409,2021-08-20,east
473,2021-08-20,west
439,2021-08-20,north
404,2021-08-20,south
480,2021-08-20,east
472,2021-08-20,west
482,2021-08-20,north
472,2021-08-20,south
473,2021-08-20,east
443,2021-08-20,west
446,2021-08-21,north
419,2021-08-21,south
410,2021-08-21,east
498,2021-08-21,west
404,2021-08-21,north
474,2021-08-21,south
432,2021-08-21,east
484,2021-08-21,west
494,2021-08-21,north
412,2021-08-21,south
411,2021-08-21,east
469,2021-08-21,west
498,2021-08-21,north
427,2021-08-21,south
472,2021-08-21,east
470,2021-08-21,west
471,2021-08-21,north
479,2021-08-21,south
424,2021-08-21,east
446,2021-08-21,west
468,2021-08-21,north
437,2021-08-21,south
493,2021-08-21,east
472,2021-08-21,west
413,2021-08-21,north
491,2021-08-21,south
428,2021-08-21,east
460,2021-08-21,west
419,2021-08-22,north
436,2021-08-22,south
415,2021-08-22,east
495,2021-08-22,west
440,2021-08-22,north
430,2021-08-22,south
464,2021-08-22,east
485,2021-08-22,west
458,2021-08-22,north
485,2021-08-22,south
404,2021-08-22,east
471,2021-08-22,west
451,2021-08-22,north
471,2021-08-22,south
450,2021-08-22,east
455,2021-08-22,west
453,2021-08-22,north
408,2021-08-22,south
458,2021-08-22,east
451,2021-08-22,west
439,2021-08-22,north
411,2021-08-22,south
498,2021-08-22,east
430,2021-08-22,west
419,2021-08-22,north
423,2021-08-22,south
429,2021-08-22,east
439,2021-08-22,west
404,2021-08-23,north
400,2021-08-23,south
442,2021-08-23,east
431,2021-08-23,west
477,2021-08-23,north
460,2021-08-23,south
413,2021-08-23,east
440,2021-08-23,west
498,2021-08-23,north
423,2021-08-23,south
497,2021-08-23,east
482,2021-08-23,west
429,2021-08-23,north
483,2021-08-23,south
448,2021-08-23,east
411,2021-08-23,west
410,2021-08-23,north
441,2021-08-23,south
481,2021-08-23,east
468,2021-08-23,west
452,2021-08-23,north
431,2021-08-23,south
446,2021-08-23,east
468,2021-08-23,west
464,2021-08-23,north
458,2021-08-23,south
477,2021-08-23,east
478,2021-08-23,west
443,2021-08-24,north
495,2021-08-24,south
453,2021-08-24,east
406,2021-08-24,west
434,2021-08-24,north
404,2021-08-24,south
439,2021-08-24,east
463,2021-08-24,west
477,2021-08-24,north
409,2021-08-24,south
404,2021-08-24,east
483,2021-08-24,west
431,2021-08-24,north
460,2021-08-24,south
413,2021-08-24,east
427,2021-08-24,west
490,2021-08-24,north
410,2021-08-24,south
441,2021-08-24,east
486,2021-08-24,west
434,2021-08-24,north
499,2021-08-24,south
415,2021-08-24,east
414,2021-08-24,west
458,2021-08-24,north
482,2021-08-24,south
457,2021-08-24,east
434,2021-08-24,west
404,2021-08-25,north
448,2021-08-25,south
400,2021-08-25,east
430,2021-08-25,west
453,2021-08-25,north
407,2021-08-25,south
477,2021-08-25,east
403,2021-08-25,west
440,2021-08-25,north
429,2021-08-25,south
435,2021-08-25,east
472,2021-08-25,west
408,2021-08-25,north
489,2021-08-25,south
407,2021-08-25,east
422,2021-08-25,west
463,2021-08-25,north
432,2021-08-25,south
467,2021-08-25,east
470,2021-08-25,west
439,2021-08-25,north
481,2021-08-25,south
460,2021-08-25,east
404,2021-08-25,west
437,2021-08-25,north
480,2021-08-25,south
463,2021-08-25,east
455,2021-08-25,west
474,2021-08-26,north
436,2021-08-26,south
494,2021-08-26,east
430,2021-08-26,west
451,2021-08-26,north
401,2021-08-26,south
427,2021-08-26,east
403,2021-08-26,west
491,2021-08-26,north
474,2021-08-26,south
440,2021-08-26,east
430,2021-08-26,west
450,2021-08-26,north
477,2021-08-26,south
411,2021-08-26,east
466,2021-08-26,west
444,2021-08-26,north
464,2021-08-26,south
406,2021-08-26,east
484,2021-08-26,west
474,2021-08-26,north
404,2021-08-26,south
403,2021-08-26,east
403,2021-08-26,west
490,2021-08-26,north
426,2021-08-26,south
475,2021-08-26,east
420,2021-08-26,west
434,2021-08-27,north
452,2021-08-27,south
